id,title,runtime,imdb_id,imdb_score,imdb_votes
ts289261,Transformers: BotBots,25,tt14202476,6.8,68.0
ts282155,Zero,24,tt10619486,5.6,1270.0
ts285469,Headspace Guide to Sleep,19,tt14318406,6.8,445.0
ts272515,Dealer,32,tt13702252,6.1,659.0
ts299485,A Tale Dark & Grimm,31,tt2386826,7.3,1193.0
ts288540,Ray,59,tt14160660,7.2,8668.0
ts313902,Your Life is a Joke,37,tt15663868,5.5,83.0
ts275448,Navillera,64,tt13885302,8.8,2024.0
ts287853,Coyotes,45,tt13847924,5.1,293.0
ts287149,Hype House,32,tt15257704,2.3,2860.0
ts270807,"Hello, Me!",61,tt13670090,7.3,538.0
ts316965,Ridley Jones,28,tt13351440,4.7,223.0
ts297763,Myth and Mogul: John DeLorean,44,tt14968268,6.8,1009.0
ts300274,Cooking With Paris,23,tt15036422,5.2,1055.0
ts299321,Dogs in Space,22,tt14906826,7.2,560.0
ts288997,Human: The World Within,52,tt14574154,6.8,697.0
ts292446,Taarak Mehta Kka Chhota Chashmah,22,tt14438518,6.8,74.0
ts306135,"Vendetta: Truth, Lies and The Mafia",39,tt14216574,6.7,232.0
ts258321,"Ada Twist, Scientist",28,tt13241650,6.4,131.0
ts289757,Crime Stories: India Detectives,52,tt14178956,7.2,934.0
ts309676,The World's Most Amazing Vacation Rentals,35,tt14691382,6.7,1278.0
ts311958,The Hungry and the Hairy,63,tt16088530,7.5,218.0
ts288064,Somos.,47,tt14719590,7.1,1108.0
ts287941,Racket Boys,70,tt14482414,1.8,27484.0
ts283639,Decoupled,30,tt14167338,8.0,6379.0
ts311915,Rebelde,39,tt14153686,6.2,2122.0
ts257315,Karma's World,11,tt13321232,6.2,134.0
ts287741,"Fresh, Fried & Crispy",25,tt14644428,6.2,603.0
ts304690,Remember You,67,tt15344082,7.4,65.0
ts314963,The Fastest,35,tt15779034,5.7,76.0
ts307981,Scaredy Cats,26,tt15387774,6.2,338.0
ts288545,We the People,5,tt14770480,3.4,674.0
ts61384,My Love: Six Stories of True Love,70,tt14267526,7.5,281.0
ts296179,The War Next-door,32,tt14821886,5.6,373.0
ts273275,Marriage or Mortgage,40,tt14037542,5.1,433.0
ts320407,The Future Diary,33,tt15567380,7.9,97.0
ts293346,Race: Bubba Wallace,47,tt14513646,5.9,402.0
ts285471,The Wedding Coach,32,tt14210424,4.9,85.0
ts283614,Haunted: Latin America,33,tt14164238,5.3,572.0
ts285470,Pet Stars,27,tt14318392,4.9,117.0
ts310628,MaveriX,23,tt15373864,8.4,31.0
ts286218,The Rational Life,45,tt14376958,8.1,445.0
ts257873,Dive Club,0,tt13275052,6.2,789.0
ts296201,Elize Matsunaga: Once Upon a Crime,49,tt14856998,5.9,2088.0
ts282876,"Nevenka, Breaking The Silence",38,tt14091172,6.9,658.0
ts331449,Hei$t: The Great Robbery of Brazil's Central Bank,61,tt18274172,6.3,193.0
ts229537,The New Adventures of Oggy,15,tt11194006,6.6,38.0
ts287729,Alma Matters: Inside the IIT Dream,51,tt14512938,8.3,2323.0
ts267062,Jiva!,38,tt12564616,5.5,263.0
ts288832,I Heart Arlo,15,tt13573450,7.0,204.0
ts272092,Canine Intervention,35,tt13932598,6.5,886.0
ts316882,Reasonable Doubt: A Tale of Two Kidnappings,47,tt15796900,7.6,179.0
ts285106,Under Suspicion: Uncovering the Wesphael Case,36,tt14078186,6.3,727.0
ts305732,Metal Shop Masters,0,tt15216520,5.6,546.0
ts302056,Titletown High,34,tt15192032,5.4,318.0
ts285874,Magic for Humans Spain,23,tt14136320,6.0,77.0
ts282214,Let's Fight Ghost,65,tt14168868,7.5,98.0
ts292270,The Snitch Cartel: Origins,48,tt14417802,5.6,182.0
ts274575,How to Be A Cowboy,25,tt13438900,6.8,145.0
ts314962,Stories of a Generation - with Pope Francis,46,tt13784364,7.4,202.0
ts319608,The Family That Sings Together: The Camargos,39,tt16247236,5.4,41.0
ts289982,Bangkok Breaking,60,tt14202282,5.9,281.0
ts317709,Kayko and Kokosh,13,tt13979288,6.3,314.0
ts305254,The Ingenuity of the Househusband,6,tt15170710,6.7,396.0
ts293103,Juanpis González - The Series,26,tt14494894,6.8,339.0
ts288861,Let's Eat,60,tt15978704,8.2,5.0
ts308053,Jailbirds New Orleans,41,tt15320436,6.6,205.0
ts188367,Bombay Begums,49,tt10238792,5.3,4841.0
ts330422,Team Zenko Go,20,tt18274176,7.2,21.0
ts322267,The Big Shot Game Show,49,tt17052496,6.2,24.0
ts270616,We Are: The Brooklyn Saints,47,tt13656220,6.5,156.0
ts272422,Buried by the Bernards,0,tt13848380,7.3,339.0
ts322506,Word Party Presents: Math!,27,tt16290860,7.5,13.0
ts288544,Creator's File: GOLD,25,tt14611486,6.6,23.0
ts320335,Summer Heat,48,tt14655298,5.5,265.0
ts285422,Newton's Cradle,41,tt11703922,8.0,1565.0
ts283284,Navarasa,34,tt13357946,5.9,3470.0
ts297685,I Need Romance,45,tt16077338,7.8,24.0
ts308002,The Five Juanas,34,tt15377930,6.9,1728.0
ts284885,Abla Fahita: Drama Queen,25,tt11570224,6.6,433.0
ts287687,Lava Ka Dhaava,30,tt14492912,6.0,41.0
ts309235,Christmas Flow,50,tt15340790,5.8,702.0
ts307816,Korean Cold Noodle Rhapsody,49,tt15772846,7.3,15.0
ts273317,Pitta Kathalu,37,tt13879000,5.1,727.0
ts286386,The Big Day,45,tt13887518,4.6,327.0
ts271048,Mighty Little Bheem: Kite Festival,0,tt13711094,8.8,16.0
